index,disclosure_date,transaction_date,owner,ticker,asset_description,type,amount,representative,district,ptr_link,est_amount,Party
6586,2020-04-22,2020-03-26,,RQI,Cohen & Steers Quality Income Realty Fund Inc Common Shares,sale_full,"$1,001 - $15,000",Steve Cohen,TN09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016457.pdf,8000,Democratic
6587,2020-04-22,2020-03-26,,LLY,Eli Lilly and Company,sale_full,"$1,001 - $15,000",Steve Cohen,TN09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016457.pdf,8000,Democratic
6588,2020-04-22,2020-03-26,,EBS,"Emergent Biosolutions, Inc.",sale_full,"$1,001 - $15,000",Steve Cohen,TN09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016457.pdf,8000,Democratic
6589,2020-04-22,2020-03-26,,XOM,Exxon Mobil Corporation,sale_full,"$1,001 - $15,000",Steve Cohen,TN09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016457.pdf,8000,Democratic
6590,2020-04-22,2020-03-26,,FDRR,Fidelity Dividend ETF for Rising Rates,sale_full,"$1,001 - $15,000",Steve Cohen,TN09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016457.pdf,8000,Democratic
6591,2020-04-22,2020-03-26,,FHN,First Horizon National Corporation,sale_full,"$1,001 - $15,000",Steve Cohen,TN09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016457.pdf,8000,Democratic
6592,2020-04-22,2020-03-26,,PEAK,"Healthpeak Properties, Inc.",sale_full,"$1,001 - $15,000",Steve Cohen,TN09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016457.pdf,8000,Democratic
6593,2020-04-22,2020-03-26,,HST,"Host Hotels & Resorts, Inc.",sale_full,"$1,001 - $15,000",Steve Cohen,TN09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016457.pdf,8000,Democratic
6594,2020-04-22,2020-03-26,,IBM,International Business Machines Corporation,sale_full,"$1,001 - $15,000",Steve Cohen,TN09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016457.pdf,8000,Democratic
6595,2020-04-22,2020-03-26,,MSFT,Microsoft Corporation,sale_full,"$15,001 - $50,000",Steve Cohen,TN09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016457.pdf,32500,Democratic
6596,2020-04-22,2020-03-26,,RTN,Raytheon Company,sale_full,"$1,001 - $15,000",Steve Cohen,TN09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016457.pdf,8000,Democratic
6597,2020-04-22,2020-03-26,,RF,Regions Financial Corporation,sale_full,"$1,001 - $15,000",Steve Cohen,TN09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016457.pdf,8000,Democratic
6598,2020-04-22,2020-03-26,,SLB,Schlumberger N.V.,sale_full,"$1,001 - $15,000",Steve Cohen,TN09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016457.pdf,8000,Democratic
6599,2020-04-22,2020-03-26,,SNE,Sony Corporation,sale_full,"$1,001 - $15,000",Steve Cohen,TN09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016457.pdf,8000,Democratic
6600,2020-04-22,2020-03-26,,TM,Toyota Motor Corporation,sale_full,"$1,001 - $15,000",Steve Cohen,TN09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016457.pdf,8000,Democratic
6601,2020-04-22,2020-03-26,,DIS,Walt Disney Company,sale_full,"$1,001 - $15,000",Steve Cohen,TN09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016457.pdf,8000,Democratic
6602,2020-11-17,2020-11-09,,AM,Antero Midstream Corporation,purchase,"$50,001 - $100,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017703.pdf,75000,Republican
6603,2020-11-17,2020-11-09,,ENBL,"Enable Midstream Partners, LP Common Units Representing Limited Partner Interests",purchase,"$100,001 - $250,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017703.pdf,175000,Republican
6604,2020-11-17,2020-11-09,,ET,Energy Transfer LP Common Units,purchase,"$15,001 - $50,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017703.pdf,32500,Republican
6605,2020-11-17,2020-11-09,,ENLC,"Enlink Midstream, llC Common Units Representing Limited Partner Interests",purchase,"$50,001 - $100,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017703.pdf,75000,Republican
6606,2020-11-17,2020-11-09,,GLOP,Gaslog Partners LP Common Units Representing Limited Partnership Interests,purchase,"$1,001 - $15,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017703.pdf,8000,Republican
6607,2020-11-17,2020-11-10,,GLOP,Filing Id #20017703 Gaslog Partners LP Common Units Representing Limited Partnership Interests,sale_full,"$100,001 - $250,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017703.pdf,175000,Republican
6608,2020-11-17,2020-11-09,,GMLP,Golar lNG Partners LP - Common Units Representing Limited Partnership,purchase,"$1,001 - $15,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017703.pdf,8000,Republican
6609,2020-11-17,2020-11-10,,MMLP,Martin Midstream Partners L.P. - Common Units Representing Limited Partnership Interests,sale_full,"$15,001 - $50,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017703.pdf,32500,Republican
6610,2020-11-17,2020-11-09,,MPLX,MPlX LP Common Units Representing Limited Partner Interests,sale_full,"$250,001 - $500,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017703.pdf,375000,Republican
6611,2020-11-17,2020-11-09,,NGL,NGL ENERGY PARTNERS LP Common Units Representing Limited Partner Interests,purchase,"$15,001 - $50,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017703.pdf,32500,Republican
6612,2020-11-17,2020-11-13,,NGL,NGL ENERGY PARTNERS LP Common Units Representing Limited Partner Interests,purchase,"$15,001 - $50,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017703.pdf,32500,Republican
6613,2020-11-17,2020-11-10,,NGL,NGL ENERGY PARTNERS LP Common Units Representing Limited Partner Interests,purchase,"$15,001 - $50,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017703.pdf,32500,Republican
6614,2020-11-17,2020-11-09,,NBLX,"Noble Midstream Partners LP - Common Units, Representing Limited Partner Interests",sale_full,"$100,001 - $250,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017703.pdf,175000,Republican
6615,2020-11-17,2020-11-10,,PBFX,PBF Logistics LP Common Units Representing Limited Partner Interests,purchase,"$50,001 - $100,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017703.pdf,75000,Republican
6616,2020-11-17,2020-11-09,,PBFX,PBF Logistics LP Common Units Representing Limited Partner Interests,purchase,"$100,001 - $250,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017703.pdf,175000,Republican
6617,2020-11-17,2020-11-09,,SHLX,"Shell Midstream Partners, L.P. Common Units Representing Limited Partner Interests",sale_full,"$50,001 - $100,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017703.pdf,75000,Republican
6618,2020-11-17,2020-11-09,,USAC,"USA Compression Partners, LP Common Units Representing Limited Partner Interests",purchase,"$15,001 - $50,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017703.pdf,32500,Republican
6619,2020-11-17,2020-11-09,,USDP,USD Partners LP Common Units Representing Limited Partner Interest,purchase,"$1,001 - $15,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017703.pdf,8000,Republican
6620,2020-11-17,2020-10-30,,AAPL,Apple Inc.,purchase,"$1,001 - $15,000",James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017626.pdf,8000,Democratic
6621,2020-11-17,2020-10-26,,GNRC,Generac Holdings Inc.,purchase,"$1,001 - $15,000",James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017626.pdf,8000,Democratic
6622,2020-11-17,2020-10-26,,PYPL,"PayPal Holdings, Inc.",purchase,"$1,001 - $15,000",James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017626.pdf,8000,Democratic
6623,2020-11-17,2020-11-03,,PYPL,"PayPal Holdings, Inc.",purchase,"$1,001 - $15,000",James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017626.pdf,8000,Democratic
6624,2020-11-17,2020-10-30,,PYPL,"PayPal Holdings, Inc.",purchase,"$1,001 - $15,000",James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017626.pdf,8000,Democratic
6625,2020-02-24,2020-01-29,,BAX,Baxter International Inc.,sale_partial,"$1,001 - $15,000",Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016100.pdf,8000,Democratic
6626,2020-02-24,2020-02-05,,HBAN,Huntington Bancshares Incorporated,sale_partial,"$1,001 - $15,000",Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016100.pdf,8000,Democratic
6627,2020-02-24,2020-01-17,,NSP,"Insperity, Inc.",purchase,"$1,001 - $15,000",Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016100.pdf,8000,Democratic
6628,2020-02-24,2020-01-22,,NXPI,NXP Semiconductors N.V.,purchase,"$1,001 - $15,000",Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016100.pdf,8000,Democratic
6629,2020-02-24,2020-02-12,,NXPI,NXP Semiconductors N.V.,purchase,"$1,001 - $15,000",Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016100.pdf,8000,Democratic
6630,2020-02-24,2020-01-29,,NXPI,NXP Semiconductors N.V.,purchase,"$1,001 - $15,000",Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016100.pdf,8000,Democratic
6631,2020-02-24,2020-02-12,,PFE,"Pfizer, Inc.",sale_partial,"$1,001 - $15,000",Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016100.pdf,8000,Democratic
6632,2020-02-24,2020-01-29,,PM,Philip Morris International Inc,sale_partial,"$1,001 - $15,000",Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016100.pdf,8000,Democratic
6633,2020-02-24,2020-02-10,,PPL,PPL Corporation,purchase,"$1,001 - $15,000",Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016100.pdf,8000,Democratic
6634,2020-02-24,2020-01-27,,SEDG,"SolarEdge Technologies, Inc.",purchase,"$1,001 - $15,000",Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016100.pdf,8000,Democratic
6635,2020-02-24,2020-01-22,,TXN,Texas Instruments Incorporated,sale_partial,"$1,001 - $15,000",Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016100.pdf,8000,Democratic
6636,2021-11-08,2020-05-14,self,MMM,3M Company,sale_full,"$1,001 - $15,000",Richard W. Allen,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019653.pdf,8000,Republican
6637,2021-11-08,2020-05-14,self,HD,Home Depot Inc,purchase,"$1,001 - $15,000",Richard W. Allen,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019653.pdf,8000,Republican
6638,2021-11-08,2020-04-15,self,TFC,Truist Financial Corporation,sale_full,"$15,001 - $50,000",Richard W. Allen,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019653.pdf,32500,Republican
6639,2021-11-08,2020-02-20,self,WMT,Walmart Inc,purchase,"$1,001 - $15,000",Richard W. Allen,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019653.pdf,8000,Republican
6640,2021-11-08,2019-12-27,,TSS,Total System Services Inc,sale_full,"$15,001 - $50,000",Richard W. Allen,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019774.pdf,32500,Republican
6641,2021-11-08,2019-12-27,,UTX,United Technologies Corporation,sale_full,"$1,001 - $15,000",Richard W. Allen,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019774.pdf,8000,Republican
6642,2021-11-08,2021-06-15,self,DOV,Dover Corporation,purchase,"$15,001 - $50,000",Richard W. Allen,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019775.pdf,32500,Republican
6643,2021-11-08,2021-10-29,joint,BKNG,Booking Holdings Inc,sale_full,"$1,001 - $15,000",Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019776.pdf,8000,Democratic
6644,2021-11-08,2021-10-21,self,BX,Blackstone Inc,sale_partial,"$15,001 - $50,000",Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019777.pdf,32500,Democratic
6645,2021-11-08,2021-10-21,self,ICE,Intercontinental Exchange Inc,sale_partial,"$1,001 - $15,000",Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019777.pdf,8000,Democratic
6646,2021-11-08,2021-10-19,self,TMO,Thermo Fisher Scientific Inc,purchase,"$15,001 - $50,000",Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019777.pdf,32500,Democratic
6647,2022-04-21,2022-03-22,joint,AAPl,Apple Inc,sale_full,"$250,001 - $500,000",Kim Schrier,WA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020712.pdf,375000,Democratic
6648,2022-04-21,2022-03-22,joint,AAPL,Apple Inc,sale_full,"$500,001 - $1,000,000",Kim Schrier,WA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020712.pdf,750000,Democratic
6649,2022-04-21,2022-03-22,joint,TSLA,Tesla Inc,sale_full,"$250,001 - $500,000",Kim Schrier,WA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020712.pdf,375000,Democratic
6650,2022-04-21,2022-03-22,self,TSLA,Tesla Inc,sale_full,"$250,001 - $500,000",Kim Schrier,WA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020712.pdf,375000,Democratic
6651,2021-09-23,2021-09-01,,AM,Antero Midstream Corporation,purchase,"$100,001 - $250,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019435.pdf,175000,Republican
6652,2021-09-23,2021-09-02,,CAPL,CrossAmerica Partners LP Common Units representing limited partner interests,purchase,"$250,001 - $500,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019435.pdf,375000,Republican
6653,2021-09-23,2021-09-02,,ENBL,Enable Midstream Partners LP Common Units representing limited partner interests,purchase,"$250,001 - $500,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019435.pdf,375000,Republican
6654,2021-09-23,2021-09-01,,ENBL,Enable Midstream Partners LP Common Units representing limited partner interests,purchase,"$250,001 - $500,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019435.pdf,375000,Republican
6655,2021-09-23,2021-09-17,,ENBL,Enable Midstream Partners LP Common Units representing limited partner interests,purchase,"$1,001 - $15,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019435.pdf,8000,Republican
6656,2021-09-23,2021-09-02,,ENB,Enbridge Inc,purchase,"$100,001 - $250,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019435.pdf,175000,Republican
6657,2021-09-23,2021-09-02,,ENLC,EnLink Midstream LLC Common Units representing Limited Partner Interests,purchase,"$100,001 - $250,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019435.pdf,175000,Republican
6658,2021-09-23,2021-09-01,,ENLC,EnLink Midstream LLC Common Units representing Limited Partner Interests,purchase,"$100,001 - $250,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019435.pdf,175000,Republican
6659,2021-09-23,2021-09-14,,ENLC,EnLink Midstream LLC Common Units representing Limited Partner Interests,sale_full,"$250,001 - $500,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019435.pdf,375000,Republican
6660,2021-09-23,2021-09-02,,GEL,Genesis Energy LP Common Units,purchase,"$100,001 - $250,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019435.pdf,175000,Republican
6661,2021-09-23,2021-09-02,,GLP,Global Partners LP Global partners LP Common Units representing Limited Partner Interests,purchase,"$100,001 - $250,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019435.pdf,175000,Republican
6662,2021-09-23,2021-09-01,,GLP,Global Partners LP Global partners LP Common Units representing Limited Partner Interests,purchase,"$100,001 - $250,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019435.pdf,175000,Republican
6663,2021-09-23,2021-09-14,,NS,Nustar Energy LP Common Units,purchase,"$50,001 - $100,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019435.pdf,75000,Republican
6664,2021-09-23,2021-09-01,,NS,Nustar Energy LP Common Units,purchase,"$100,001 - $250,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019435.pdf,175000,Republican
6665,2021-09-23,2021-09-14,,PBFX,PBF Logistics LP Common Units representing limited partner interests,purchase,"$50,001 - $100,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019435.pdf,75000,Republican
6666,2021-09-23,2021-09-02,,PSXP,Phillips 66 partners LP Common Units representing limited partner interest,purchase,"$250,001 - $500,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019435.pdf,375000,Republican
6667,2021-09-23,2021-09-02,,SHLX,Shell Midstream Partners LP Common Units representing limited partner interest,purchase,"$250,001 - $500,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019435.pdf,375000,Republican
6668,2021-09-23,2021-09-14,,SHLX,Shell Midstream Partners LP Common Units representing limited partner interest,purchase,"$100,001 - $250,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019435.pdf,175000,Republican
6669,2021-09-23,2021-09-02,,SPH,Suburban Propane Partners LP,purchase,"$250,001 - $500,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019435.pdf,375000,Republican
6670,2021-09-23,2021-09-01,,USAC,USA Compression Partners LP Common Units representing limited partner interests,purchase,"$100,001 - $250,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019435.pdf,175000,Republican
6671,2021-09-23,2021-09-15,joint,AVYA,Avaya Holdings Corp,sale_full,"$1,001 - $15,000",Susie Lee,NV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019513.pdf,8000,Democratic
6672,2021-09-23,2021-09-14,joint,AVYA,Avaya Holdings Corp,sale_partial,"$1,001 - $15,000",Susie Lee,NV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019513.pdf,8000,Democratic
6673,2021-09-23,2021-09-14,joint,GDDY,GoDaddy Inc Class A,sale_full,"$1,001 - $15,000",Susie Lee,NV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019513.pdf,8000,Democratic
6674,2021-09-23,2021-09-15,joint,RLGY,Realogy Holdings Corp,sale_full,"$1,001 - $15,000",Susie Lee,NV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019513.pdf,8000,Democratic
6675,2021-09-23,2021-09-14,joint,RLGY,Realogy Holdings Corp,sale_partial,"$1,001 - $15,000",Susie Lee,NV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019513.pdf,8000,Democratic
6676,2021-09-23,2021-09-01,,,Capital One Financial Co Var RT 12/01/2165 dtd 05/14/2015,sale_full,"$15,001 - $50,000",Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019489.pdf,32500,Democratic
6677,2021-09-23,2021-08-26,,CSCO,Cisco Systems Inc,sale_partial,"$1,001 - $15,000",Robert J. Wittman,VA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019488.pdf,8000,Republican
6678,2020-03-22,2020-03-16,self,AMZN,"Amazon.com, Inc.",purchase,"$1,001 - $15,000",Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016280.pdf,8000,Democratic
6679,2020-03-22,2020-03-16,self,WCN,"Waste Connections, Inc. Common Shares",purchase,"$1,001 - $15,000",Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016280.pdf,8000,Democratic
6680,2020-03-22,2020-03-16,self,AMZN,"Amazon.com, Inc.",purchase,"$1,001 - $15,000",Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016281.pdf,8000,Democratic
6681,2020-03-22,2020-03-13,self,SCI,Service Corporation International,sale_full,"$1,001 - $15,000",Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016281.pdf,8000,Democratic
6682,2020-03-22,2020-03-16,self,VSLR,"Vivint Solar, Inc.",purchase,"$1,001 - $15,000",Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016281.pdf,8000,Democratic
